Id;X;Y;Z;Teneur (%)
17706;426418.951;5839476.034;9404.087675;7.21057688
17707;426458.951;5839476.034;9404.087675;7.22337898
17708;426498.951;5839476.034;9404.087675;7.23934811
17709;426538.951;5839476.034;9404.087675;7.25901707
17710;426578.951;5839476.034;9404.087675;7.29561082
17711;426618.951;5839476.034;9404.087675;7.36635261
17712;426658.951;5839476.034;9404.087675;7.38273245
17713;426698.951;5839476.034;9404.087675;7.88606885
17714;426738.951;5839476.034;9404.087675;8.76926199
17715;426778.951;5839476.034;9404.087675;6.83275066
17716;426818.951;5839476.034;9404.087675;9.08811856
17717;426858.951;5839476.034;9404.087675;8.70267536
17718;426898.951;5839476.034;9404.087675;7.51280604
17719;426938.951;5839476.034;9404.087675;7.42883635
17720;426978.951;5839476.034;9404.087675;7.98511478
17721;427018.951;5839476.034;9404.087675;7.43100845
17722;427058.951;5839476.034;9404.087675;7.3474669
17723;427098.951;5839476.034;9404.087675;7.30225519
17724;427138.951;5839476.034;9404.087675;7.27365396
17725;427178.951;5839476.034;9404.087675;7.24859228
17726;427218.951;5839476.034;9404.087675;7.22793594
17727;427258.951;5839476.034;9404.087675;7.21270649
17728;427298.951;5839476.034;9404.087675;7.20219007
17729;427338.951;5839476.034;9404.087675;7.1951455
17730;427378.951;5839476.034;9404.087675;7.19047199
17732;426218.951;5839516.034;9404.087675;7.1888606
17733;426258.951;5839516.034;9404.087675;7.19001545
17734;426298.951;5839516.034;9404.087675;7.19170736
17735;426338.951;5839516.034;9404.087675;7.19513002
17736;426378.951;5839516.034;9404.087675;7.2014619
17737;426418.951;5839516.034;9404.087675;7.21057635
17738;426458.951;5839516.034;9404.087675;7.22347113
17739;426498.951;5839516.034;9404.087675;7.23753422
17740;426538.951;5839516.034;9404.087675;7.23420564
17741;426578.951;5839516.034;9404.087675;7.18900963
17742;426618.951;5839516.034;9404.087675;7.42985599
17743;426658.951;5839516.034;9404.087675;7.68836051
17744;426698.951;5839516.034;9404.087675;7.4796785
17745;426738.951;5839516.034;9404.087675;8.32759884
17746;426778.951;5839516.034;9404.087675;7.76239147
17747;426818.951;5839516.034;9404.087675;8.03310175
17748;426858.951;5839516.034;9404.087675;9.46431498
17749;426898.951;5839516.034;9404.087675;9.21615966
17750;426938.951;5839516.034;9404.087675;7.94578749
17751;426978.951;5839516.034;9404.087675;8.04824624
17752;427018.951;5839516.034;9404.087675;7.70324425
17753;427058.951;5839516.034;9404.087675;7.41080598
17754;427098.951;5839516.034;9404.087675;7.30642693
17755;427138.951;5839516.034;9404.087675;7.26834734
17756;427178.951;5839516.034;9404.087675;7.24420573
17757;427218.951;5839516.034;9404.087675;7.22450234
17758;427258.951;5839516.034;9404.087675;7.20980922
17759;427298.951;5839516.034;9404.087675;7.19968246
17760;427338.951;5839516.034;9404.087675;7.19305289
17761;427378.951;5839516.034;9404.087675;7.18880692
17763;426218.951;5839556.034;9404.087675;7.1885687
17764;426258.951;5839556.034;9404.087675;7.18986817
17765;426298.951;5839556.034;9404.087675;7.19184917
17766;426338.951;5839556.034;9404.087675;7.19518865
17767;426378.951;5839556.034;9404.087675;7.20025057
17768;426418.951;5839556.034;9404.087675;7.20729898
17769;426458.951;5839556.034;9404.087675;7.21643425
17770;426498.951;5839556.034;9404.087675;7.21165984
17771;426538.951;5839556.034;9404.087675;7.1729059
17772;426578.951;5839556.034;9404.087675;6.93318976
17773;426618.951;5839556.034;9404.087675;7.51630094
17774;426658.951;5839556.034;9404.087675;8.92058212
17775;426698.951;5839556.034;9404.087675;12.4858907
17776;426738.951;5839556.034;9404.087675;8.04466368
17777;426778.951;5839556.034;9404.087675;9.19776091
17778;426818.951;5839556.034;9404.087675;6.59920666
17779;426858.951;5839556.034;9404.087675;6.95931477
17780;426898.951;5839556.034;9404.087675;11.1375501
17781;426938.951;5839556.034;9404.087675;7.81894755
17782;426978.951;5839556.034;9404.087675;8.16932419
17783;427018.951;5839556.034;9404.087675;8.30400192
17784;427058.951;5839556.034;9404.087675;7.64562025
17785;427098.951;5839556.034;9404.087675;7.32309373
17786;427138.951;5839556.034;9404.087675;7.29148622
17787;427178.951;5839556.034;9404.087675;7.24834137
17788;427218.951;5839556.034;9404.087675;7.22309674
17789;427258.951;5839556.034;9404.087675;7.20649544
17790;427298.951;5839556.034;9404.087675;7.19601044
17791;427338.951;5839556.034;9404.087675;7.18996799
17792;427378.951;5839556.034;9404.087675;7.18654218
17794;426218.951;5839596.034;9404.087675;7.18805877
17795;426258.951;5839596.034;9404.087675;7.18920605
17796;426298.951;5839596.034;9404.087675;7.19075879
17797;426338.951;5839596.034;9404.087675;7.19291131
17798;426378.951;5839596.034;9404.087675;7.19565033
17799;426418.951;5839596.034;9404.087675;7.19936772
17800;426458.951;5839596.034;9404.087675;7.20751866
17801;426498.951;5839596.034;9404.087675;7.2138952
17802;426538.951;5839596.034;9404.087675;7.10661685
17803;426578.951;5839596.034;9404.087675;6.73949145
17804;426618.951;5839596.034;9404.087675;6.93474723
17805;426658.951;5839596.034;9404.087675;9.25518982
17806;426698.951;5839596.034;9404.087675;9.84366504
17807;426738.951;5839596.034;9404.087675;8.26458357
17808;426778.951;5839596.034;9404.087675;7.37443095
17809;426818.951;5839596.034;9404.087675;6.73377967
17810;426858.951;5839596.034;9404.087675;6.81193236
17811;426898.951;5839596.034;9404.087675;7.16517005
17812;426938.951;5839596.034;9404.087675;7.48877896
17813;426978.951;5839596.034;9404.087675;7.55594081
17814;427018.951;5839596.034;9404.087675;7.40580044
17815;427058.951;5839596.034;9404.087675;7.13538927
17816;427098.951;5839596.034;9404.087675;7.40811438
17817;427138.951;5839596.034;9404.087675;7.34705649
17818;427178.951;5839596.034;9404.087675;7.26165204
17819;427218.951;5839596.034;9404.087675;7.22282963
17820;427258.951;5839596.034;9404.087675;7.20053911
17821;427298.951;5839596.034;9404.087675;7.18739231
17822;427338.951;5839596.034;9404.087675;7.18415445
17823;427378.951;5839596.034;9404.087675;7.18333333
17825;426218.951;5839636.034;9404.087675;7.18722114
17826;426258.951;5839636.034;9404.087675;7.18778582
17827;426298.951;5839636.034;9404.087675;7.18810729
17828;426338.951;5839636.034;9404.087675;7.1877799
17829;426378.951;5839636.034;9404.087675;7.18622696
17830;426418.951;5839636.034;9404.087675;7.18369669
17831;426458.951;5839636.034;9404.087675;7.19404093
17832;426498.951;5839636.034;9404.087675;7.26202693
17833;426538.951;5839636.034;9404.087675;7.3989313
17834;426578.951;5839636.034;9404.087675;7.34970904
17835;426618.951;5839636.034;9404.087675;8.28871094
17836;426658.951;5839636.034;9404.087675;11.1902675
17837;426698.951;5839636.034;9404.087675;7.33124511
17838;426738.951;5839636.034;9404.087675;6.45886777
17839;426778.951;5839636.034;9404.087675;6.98075192
17840;426818.951;5839636.034;9404.087675;6.59705872
17841;426858.951;5839636.034;9404.087675;7.38028062
17842;426898.951;5839636.034;9404.087675;7.10935852
17843;426938.951;5839636.034;9404.087675;7.0746594
17844;426978.951;5839636.034;9404.087675;6.86153629
17845;427018.951;5839636.034;9404.087675;7.19497595
17846;427058.951;5839636.034;9404.087675;7.56725994
17847;427098.951;5839636.034;9404.087675;7.4718269
17848;427138.951;5839636.034;9404.087675;7.35498129
17849;427178.951;5839636.034;9404.087675;7.26946175
17850;427218.951;5839636.034;9404.087675;7.21903104
17851;427258.951;5839636.034;9404.087675;7.17929
17852;427298.951;5839636.034;9404.087675;7.12620185
17853;427338.951;5839636.034;9404.087675;7.16758473
17854;427378.951;5839636.034;9404.087675;7.17913613
17856;426218.951;5839676.034;9404.087675;7.18614629
17857;426258.951;5839676.034;9404.087675;7.18571459
17858;426298.951;5839676.034;9404.087675;7.1838444
17859;426338.951;5839676.034;9404.087675;7.17852758
17860;426378.951;5839676.034;9404.087675;7.16716502
17861;426418.951;5839676.034;9404.087675;7.14974658
17862;426458.951;5839676.034;9404.087675;7.12590698
17863;426498.951;5839676.034;9404.087675;7.25486168
17864;426538.951;5839676.034;9404.087675;7.32128088
17865;426578.951;5839676.034;9404.087675;7.40781397
17866;426618.951;5839676.034;9404.087675;7.39502914
17867;426658.951;5839676.034;9404.087675;8.29394639
17868;426698.951;5839676.034;9404.087675;6.28366785
17869;426738.951;5839676.034;9404.087675;6.92562829
17870;426778.951;5839676.034;9404.087675;6.48428512
17871;426818.951;5839676.034;9404.087675;6.78067016
17872;426858.951;5839676.034;9404.087675;7.15523939
17873;426898.951;5839676.034;9404.087675;7.59191898
17874;426938.951;5839676.034;9404.087675;6.48976912
17875;426978.951;5839676.034;9404.087675;6.60180403
17876;427018.951;5839676.034;9404.087675;7.0123567
17877;427058.951;5839676.034;9404.087675;7.41887722
17878;427098.951;5839676.034;9404.087675;7.32163682
17879;427138.951;5839676.034;9404.087675;7.29306468
17880;427178.951;5839676.034;9404.087675;7.24388328
17881;427218.951;5839676.034;9404.087675;7.20580803
17882;427258.951;5839676.034;9404.087675;7.12497676
17883;427298.951;5839676.034;9404.087675;6.69036604
17884;427338.951;5839676.034;9404.087675;7.14186284
17885;427378.951;5839676.034;9404.087675;7.17586949
17887;426218.951;5839716.034;9404.087675;7.18514252
17888;426258.951;5839716.034;9404.087675;7.18353147
17889;426298.951;5839716.034;9404.087675;7.17875547
17890;426338.951;5839716.034;9404.087675;7.16496025
17891;426378.951;5839716.034;9404.087675;7.1287332
17892;426418.951;5839716.034;9404.087675;7.09039282
17893;426458.951;5839716.034;9404.087675;6.87881143
17894;426498.951;5839716.034;9404.087675;6.75183361
17895;426538.951;5839716.034;9404.087675;7.62518237
17896;426578.951;5839716.034;9404.087675;8.89764314
17897;426618.951;5839716.034;9404.087675;6.17134258
17898;426658.951;5839716.034;9404.087675;6.96792421
17899;426698.951;5839716.034;9404.087675;6.54593084
17900;426738.951;5839716.034;9404.087675;7.35543016
17901;426778.951;5839716.034;9404.087675;6.68967038
17902;426818.951;5839716.034;9404.087675;6.88635016
17903;426858.951;5839716.034;9404.087675;7.06113807
17904;426898.951;5839716.034;9404.087675;7.22642532
17905;426938.951;5839716.034;9404.087675;6.00016931
17906;426978.951;5839716.034;9404.087675;6.35875618
17907;427018.951;5839716.034;9404.087675;6.55053759
17908;427058.951;5839716.034;9404.087675;7.11705888
17909;427098.951;5839716.034;9404.087675;7.22122948
17910;427138.951;5839716.034;9404.087675;7.22523783
17911;427178.951;5839716.034;9404.087675;7.20400781
17912;427218.951;5839716.034;9404.087675;7.18534394
17913;427258.951;5839716.034;9404.087675;7.16282012
17914;427298.951;5839716.034;9404.087675;7.13199902
17915;427338.951;5839716.034;9404.087675;7.16427348
17916;427378.951;5839716.034;9404.087675;7.17514046
17918;426218.951;5839756.034;9404.087675;7.18466322
17919;426258.951;5839756.034;9404.087675;7.18214641
17920;426298.951;5839756.034;9404.087675;7.17496532
17921;426338.951;5839756.034;9404.087675;7.15386138
17922;426378.951;5839756.034;9404.087675;7.09730375
17923;426418.951;5839756.034;9404.087675;7.04384192
17924;426458.951;5839756.034;9404.087675;7.05672401
17925;426498.951;5839756.034;9404.087675;6.78906774
17926;426538.951;5839756.034;9404.087675;7.89452467
17927;426578.951;5839756.034;9404.087675;8.25850835
17928;426618.951;5839756.034;9404.087675;7.2559118
17929;426658.951;5839756.034;9404.087675;7.07686858
17930;426698.951;5839756.034;9404.087675;6.49517
17931;426738.951;5839756.034;9404.087675;7.07877873
17932;426778.951;5839756.034;9404.087675;6.87772844
17933;426818.951;5839756.034;9404.087675;6.73295697
17934;426858.951;5839756.034;9404.087675;7.12015353
17935;426898.951;5839756.034;9404.087675;7.11499678
17936;426938.951;5839756.034;9404.087675;6.91857662
17937;426978.951;5839756.034;9404.087675;6.92647496
17938;427018.951;5839756.034;9404.087675;7.04870772
17939;427058.951;5839756.034;9404.087675;7.13552566
17940;427098.951;5839756.034;9404.087675;7.17615891
17941;427138.951;5839756.034;9404.087675;7.17736363
17942;427178.951;5839756.034;9404.087675;7.15342652
17943;427218.951;5839756.034;9404.087675;7.15690819
17944;427258.951;5839756.034;9404.087675;7.16614744
17945;427298.951;5839756.034;9404.087675;7.16844781
17946;427338.951;5839756.034;9404.087675;7.17235936
17947;427378.951;5839756.034;9404.087675;7.17538515
17949;426218.951;5839796.034;9404.087675;7.18518012
17950;426258.951;5839796.034;9404.087675;7.18253052
17951;426298.951;5839796.034;9404.087675;7.17499177
17952;426338.951;5839796.034;9404.087675;7.15132499
17953;426378.951;5839796.034;9404.087675;7.06498524
17954;426418.951;5839796.034;9404.087675;6.79744795
17955;426458.951;5839796.034;9404.087675;6.64402473
17956;426498.951;5839796.034;9404.087675;6.93346304
17957;426538.951;5839796.034;9404.087675;6.97251691
17958;426578.951;5839796.034;9404.087675;7.53973224
17959;426618.951;5839796.034;9404.087675;7.44520467
17960;426658.951;5839796.034;9404.087675;7.19538959
17961;426698.951;5839796.034;9404.087675;7.24537659
17962;426738.951;5839796.034;9404.087675;7.11486867
17963;426778.951;5839796.034;9404.087675;6.34508633
17964;426818.951;5839796.034;9404.087675;6.96371204
17965;426858.951;5839796.034;9404.087675;7.09214714
17966;426898.951;5839796.034;9404.087675;7.11937847
17967;426938.951;5839796.034;9404.087675;7.11459527
17968;426978.951;5839796.034;9404.087675;7.12124462
17969;427018.951;5839796.034;9404.087675;7.13742133
17970;427058.951;5839796.034;9404.087675;7.15377726
17971;427098.951;5839796.034;9404.087675;7.16217227
17972;427138.951;5839796.034;9404.087675;7.15186754
17973;427178.951;5839796.034;9404.087675;7.07573526
17974;427218.951;5839796.034;9404.087675;7.12633449
17975;427258.951;5839796.034;9404.087675;7.16131208
17976;427298.951;5839796.034;9404.087675;7.1694928
17977;427338.951;5839796.034;9404.087675;7.17317255
17978;427378.951;5839796.034;9404.087675;7.17537033
17980;426218.951;5839836.034;9404.087675;7.18703412
17981;426258.951;5839836.034;9404.087675;7.18516608
17982;426298.951;5839836.034;9404.087675;7.18013787
17983;426338.951;5839836.034;9404.087675;7.1662296
17984;426378.951;5839836.034;9404.087675;7.11435859
17985;426418.951;5839836.034;9404.087675;6.77874576
17986;426458.951;5839836.034;9404.087675;6.71500848
17987;426498.951;5839836.034;9404.087675;5.69398373
17988;426538.951;5839836.034;9404.087675;6.4070272
17989;426578.951;5839836.034;9404.087675;7.79589419
17990;426618.951;5839836.034;9404.087675;7.10008269
17991;426658.951;5839836.034;9404.087675;7.1644233
17992;426698.951;5839836.034;9404.087675;7.20620942
17993;426738.951;5839836.034;9404.087675;7.17687093
17994;426778.951;5839836.034;9404.087675;7.05601678
17995;426818.951;5839836.034;9404.087675;7.1446311
17996;426858.951;5839836.034;9404.087675;7.14494619
17997;426898.951;5839836.034;9404.087675;7.14615342
17998;426938.951;5839836.034;9404.087675;7.15552819
17999;426978.951;5839836.034;9404.087675;7.16221789
18000;427018.951;5839836.034;9404.087675;7.16156693
18001;427058.951;5839836.034;9404.087675;7.16232822
18002;427098.951;5839836.034;9404.087675;7.1622055
18003;427138.951;5839836.034;9404.087675;7.15580716
18004;427178.951;5839836.034;9404.087675;7.14222557
18005;427218.951;5839836.034;9404.087675;7.14990667
18006;427258.951;5839836.034;9404.087675;7.16318422
18007;427298.951;5839836.034;9404.087675;7.16976956
18008;427338.951;5839836.034;9404.087675;7.17325053
18009;427378.951;5839836.034;9404.087675;7.17529821
18011;426218.951;5839876.034;9404.087675;7.19035255
18012;426258.951;5839876.034;9404.087675;7.18970239
18013;426298.951;5839876.034;9404.087675;7.18759473
18014;426338.951;5839876.034;9404.087675;7.18625333
18015;426378.951;5839876.034;9404.087675;7.20395386
18016;426418.951;5839876.034;9404.087675;7.43947963
18017;426458.951;5839876.034;9404.087675;6.52569407
18018;426498.951;5839876.034;9404.087675;6.24103411
18019;426538.951;5839876.034;9404.087675;6.61644179
18020;426578.951;5839876.034;9404.087675;7.02628128
18021;426618.951;5839876.034;9404.087675;7.08173384
18022;426658.951;5839876.034;9404.087675;7.09314031
18023;426698.951;5839876.034;9404.087675;7.1724061
18024;426738.951;5839876.034;9404.087675;7.17778368
18025;426778.951;5839876.034;9404.087675;7.17198221
18026;426818.951;5839876.034;9404.087675;7.17238947
18027;426858.951;5839876.034;9404.087675;7.14922871
18028;426898.951;5839876.034;9404.087675;7.13824275
18029;426938.951;5839876.034;9404.087675;7.15522879
18030;426978.951;5839876.034;9404.087675;7.16388919
18031;427018.951;5839876.034;9404.087675;7.16568648
18032;427058.951;5839876.034;9404.087675;7.16582956
18033;427098.951;5839876.034;9404.087675;7.16516488
18034;427138.951;5839876.034;9404.087675;7.16306353
18035;427178.951;5839876.034;9404.087675;7.16114178
18036;427218.951;5839876.034;9404.087675;7.16298348
18037;427258.951;5839876.034;9404.087675;7.16729124
18038;427298.951;5839876.034;9404.087675;7.17105593
18039;427338.951;5839876.034;9404.087675;7.17366507
18040;427378.951;5839876.034;9404.087675;7.17539705
18042;426218.951;5839916.034;9404.087675;7.19487638
18043;426258.951;5839916.034;9404.087675;7.19556632
18044;426298.951;5839916.034;9404.087675;7.19447952
18045;426338.951;5839916.034;9404.087675;7.19470992
18046;426378.951;5839916.034;9404.087675;7.20475339
18047;426418.951;5839916.034;9404.087675;7.20149904
18048;426458.951;5839916.034;9404.087675;7.10172183
18049;426498.951;5839916.034;9404.087675;7.27963217
18050;426538.951;5839916.034;9404.087675;8.81777991
18051;426578.951;5839916.034;9404.087675;6.50767924
18052;426618.951;5839916.034;9404.087675;7.11098431
18053;426658.951;5839916.034;9404.087675;7.13725622
18054;426698.951;5839916.034;9404.087675;7.1800605
18055;426738.951;5839916.034;9404.087675;7.10587745
18056;426778.951;5839916.034;9404.087675;7.11780714
18057;426818.951;5839916.034;9404.087675;7.1600436
18058;426858.951;5839916.034;9404.087675;7.14033125
18059;426898.951;5839916.034;9404.087675;7.12987519
18060;426938.951;5839916.034;9404.087675;7.15241945
18061;426978.951;5839916.034;9404.087675;7.16292005
18062;427018.951;5839916.034;9404.087675;7.16628948
18063;427058.951;5839916.034;9404.087675;7.1673278
18064;427098.951;5839916.034;9404.087675;7.16745216
18065;427138.951;5839916.034;9404.087675;7.16712377
18066;427178.951;5839916.034;9404.087675;7.16711743
18067;427218.951;5839916.034;9404.087675;7.16824457
18068;427258.951;5839916.034;9404.087675;7.17030663
18069;427298.951;5839916.034;9404.087675;7.17248253
18070;427338.951;5839916.034;9404.087675;7.17428812
18071;427378.951;5839916.034;9404.087675;7.1756501
18073;426218.951;5839956.034;9404.087675;7.1993047
18074;426258.951;5839956.034;9404.087675;7.20196806
18075;426298.951;5839956.034;9404.087675;7.20198214
18076;426338.951;5839956.034;9404.087675;7.20065583
18077;426378.951;5839956.034;9404.087675;7.21340687
18078;426418.951;5839956.034;9404.087675;7.26516378
18079;426458.951;5839956.034;9404.087675;6.92342219
18080;426498.951;5839956.034;9404.087675;7.12323933
18081;426538.951;5839956.034;9404.087675;6.73886246
18082;426578.951;5839956.034;9404.087675;6.82614786
18083;426618.951;5839956.034;9404.087675;7.18231657
18084;426658.951;5839956.034;9404.087675;7.16348317
18085;426698.951;5839956.034;9404.087675;7.1734501
18086;426738.951;5839956.034;9404.087675;7.09730587
18087;426778.951;5839956.034;9404.087675;7.1183857
18088;426818.951;5839956.034;9404.087675;7.15838962
18089;426858.951;5839956.034;9404.087675;7.15203096
18090;426898.951;5839956.034;9404.087675;7.14834097
18091;426938.951;5839956.034;9404.087675;7.15714777
18092;426978.951;5839956.034;9404.087675;7.16386566
18093;427018.951;5839956.034;9404.087675;7.16690461
18094;427058.951;5839956.034;9404.087675;7.1682404
18095;427098.951;5839956.034;9404.087675;7.16888913
18096;427138.951;5839956.034;9404.087675;7.16931798
18097;427178.951;5839956.034;9404.087675;7.16989167
18098;427218.951;5839956.034;9404.087675;7.17086498
18099;427258.951;5839956.034;9404.087675;7.17219371
18100;427298.951;5839956.034;9404.087675;7.1736152
18101;427338.951;5839956.034;9404.087675;7.17490309
18102;427378.951;5839956.034;9404.087675;7.17596655
18104;426218.951;5839996.034;9404.087675;7.20146669
18105;426258.951;5839996.034;9404.087675;7.20694433
18106;426298.951;5839996.034;9404.087675;7.21037288
18107;426338.951;5839996.034;9404.087675;7.20528291
18108;426378.951;5839996.034;9404.087675;7.18425905
18109;426418.951;5839996.034;9404.087675;7.1503302
18110;426458.951;5839996.034;9404.087675;8.30557706
18111;426498.951;5839996.034;9404.087675;7.23885498
18112;426538.951;5839996.034;9404.087675;6.15601723
18113;426578.951;5839996.034;9404.087675;6.71890607
18114;426618.951;5839996.034;9404.087675;7.03537997
18115;426658.951;5839996.034;9404.087675;7.15613242
18116;426698.951;5839996.034;9404.087675;7.17109918
18117;426738.951;5839996.034;9404.087675;7.16818392
18118;426778.951;5839996.034;9404.087675;7.16516536
18119;426818.951;5839996.034;9404.087675;7.16507389
18120;426858.951;5839996.034;9404.087675;7.16147605
18121;426898.951;5839996.034;9404.087675;7.15984007
18122;426938.951;5839996.034;9404.087675;7.16252714
18123;426978.951;5839996.034;9404.087675;7.1657763
18124;427018.951;5839996.034;9404.087675;7.16781916
18125;427058.951;5839996.034;9404.087675;7.16900506
18126;427098.951;5839996.034;9404.087675;7.16983192
18127;427138.951;5839996.034;9404.087675;7.17057108
18128;427178.951;5839996.034;9404.087675;7.1713697
18129;427218.951;5839996.034;9404.087675;7.1723042
18130;427258.951;5839996.034;9404.087675;7.1733551
18131;427298.951;5839996.034;9404.087675;7.17442725
18132;427338.951;5839996.034;9404.087675;7.17542245
18133;427378.951;5839996.034;9404.087675;7.17628479
18135;426218.951;5840036.034;9404.087675;7.19949123
18136;426258.951;5840036.034;9404.087675;7.20578618
18137;426298.951;5840036.034;9404.087675;7.21202107
18138;426338.951;5840036.034;9404.087675;7.20247081
18139;426378.951;5840036.034;9404.087675;7.08233055
18140;426418.951;5840036.034;9404.087675;6.63785721
18141;426458.951;5840036.034;9404.087675;7.01070979
18142;426498.951;5840036.034;9404.087675;7.06653828
18143;426538.951;5840036.034;9404.087675;6.45754689
18144;426578.951;5840036.034;9404.087675;6.83752041
18145;426618.951;5840036.034;9404.087675;7.11845075
18146;426658.951;5840036.034;9404.087675;7.16874801
18147;426698.951;5840036.034;9404.087675;7.17759421
18148;426738.951;5840036.034;9404.087675;7.1766494
18149;426778.951;5840036.034;9404.087675;7.17358539
18150;426818.951;5840036.034;9404.087675;7.17040771
18151;426858.951;5840036.034;9404.087675;7.16737941
18152;426898.951;5840036.034;9404.087675;7.16590448
18153;426938.951;5840036.034;9404.087675;7.1665123
18154;426978.951;5840036.034;9404.087675;7.16783595
18155;427018.951;5840036.034;9404.087675;7.16892898
18156;427058.951;5840036.034;9404.087675;7.1697751
18157;427098.951;5840036.034;9404.087675;7.17056417
18158;427138.951;5840036.034;9404.087675;7.17138891
18159;427178.951;5840036.034;9404.087675;7.17226168
18160;427218.951;5840036.034;9404.087675;7.17317477
18161;427258.951;5840036.034;9404.087675;7.17410479
18162;427298.951;5840036.034;9404.087675;7.17501029
18163;427338.951;5840036.034;9404.087675;7.17584612
18164;427378.951;5840036.034;9404.087675;7.17658219
18166;426218.951;5840076.034;9404.087675;7.192123
18167;426258.951;5840076.034;9404.087675;7.19171257
18168;426298.951;5840076.034;9404.087675;7.18374832
18169;426338.951;5840076.034;9404.087675;7.15112093
18170;426378.951;5840076.034;9404.087675;7.08251153
18171;426418.951;5840076.034;9404.087675;7.01345675
18172;426458.951;5840076.034;9404.087675;7.31132695
18173;426498.951;5840076.034;9404.087675;7.54630872
18174;426538.951;5840076.034;9404.087675;6.78621159
18175;426578.951;5840076.034;9404.087675;7.02533774
18176;426618.951;5840076.034;9404.087675;7.18035654
18177;426658.951;5840076.034;9404.087675;7.19107233
18178;426698.951;5840076.034;9404.087675;7.18761221
18179;426738.951;5840076.034;9404.087675;7.18235367
18180;426778.951;5840076.034;9404.087675;7.1780281
18181;426818.951;5840076.034;9404.087675;7.17465441
18182;426858.951;5840076.034;9404.087675;7.17189203
18183;426898.951;5840076.034;9404.087675;7.17017621
18184;426938.951;5840076.034;9404.087675;7.16964969
18185;426978.951;5840076.034;9404.087675;7.16978023
18186;427018.951;5840076.034;9404.087675;7.17012482
18187;427058.951;5840076.034;9404.087675;7.17060298
18188;427098.951;5840076.034;9404.087675;7.17124834
18189;427138.951;5840076.034;9404.087675;7.1720394
18190;427178.951;5840076.034;9404.087675;7.17290386
18191;427218.951;5840076.034;9404.087675;7.17378066
18192;427258.951;5840076.034;9404.087675;7.17464032
18193;427298.951;5840076.034;9404.087675;7.17545709
18194;427338.951;5840076.034;9404.087675;7.17620314
18195;427378.951;5840076.034;9404.087675;7.17685928
18197;426218.951;5840116.034;9404.087675;7.18174378
18198;426258.951;5840116.034;9404.087675;7.16812683
18199;426298.951;5840116.034;9404.087675;7.11263422
18200;426338.951;5840116.034;9404.087675;6.75494238
18201;426378.951;5840116.034;9404.087675;6.9803681
18202;426418.951;5840116.034;9404.087675;7.40533857
18203;426458.951;5840116.034;9404.087675;8.97526702
18204;426498.951;5840116.034;9404.087675;7.85381572
18205;426538.951;5840116.034;9404.087675;7.94965279
18206;426578.951;5840116.034;9404.087675;7.39327777
18207;426618.951;5840116.034;9404.087675;7.26198795
18208;426658.951;5840116.034;9404.087675;7.21618708
18209;426698.951;5840116.034;9404.087675;7.19615196
18210;426738.951;5840116.034;9404.087675;7.18435922
18211;426778.951;5840116.034;9404.087675;7.18051647
18212;426818.951;5840116.034;9404.087675;7.17840323
18213;426858.951;5840116.034;9404.087675;7.17543661
18214;426898.951;5840116.034;9404.087675;7.17317961
18215;426938.951;5840116.034;9404.087675;7.17196487
18216;426978.951;5840116.034;9404.087675;7.17142979
18217;427018.951;5840116.034;9404.087675;7.17129515
18218;427058.951;5840116.034;9404.087675;7.17147379
18219;427098.951;5840116.034;9404.087675;7.17194355
18220;427138.951;5840116.034;9404.087675;7.17264001
18221;427178.951;5840116.034;9404.087675;7.17344581
18222;427218.951;5840116.034;9404.087675;7.17426927
18223;427258.951;5840116.034;9404.087675;7.1750747
18224;427298.951;5840116.034;9404.087675;7.17583649
18225;427338.951;5840116.034;9404.087675;7.17652559
18226;427378.951;5840116.034;9404.087675;7.17712666
18228;426218.951;5840156.034;9404.087675;7.17578934
18229;426258.951;5840156.034;9404.087675;7.16576094
18230;426298.951;5840156.034;9404.087675;7.15211665
18231;426338.951;5840156.034;9404.087675;6.98267541
18232;426378.951;5840156.034;9404.087675;7.14370952
18233;426418.951;5840156.034;9404.087675;7.35606659
18234;426458.951;5840156.034;9404.087675;7.77016467
18235;426498.951;5840156.034;9404.087675;8.36284256
18236;426538.951;5840156.034;9404.087675;7.85667638
18237;426578.951;5840156.034;9404.087675;8.32496106
18238;426618.951;5840156.034;9404.087675;7.36194973
18239;426658.951;5840156.034;9404.087675;7.23452881
18240;426698.951;5840156.034;9404.087675;7.19000739
18241;426738.951;5840156.034;9404.087675;7.15939763
18242;426778.951;5840156.034;9404.087675;7.17790197
18243;426818.951;5840156.034;9404.087675;7.18576576
18244;426858.951;5840156.034;9404.087675;7.17887673
18245;426898.951;5840156.034;9404.087675;7.17514109
18246;426938.951;5840156.034;9404.087675;7.17351965
18247;426978.951;5840156.034;9404.087675;7.17273742
18248;427018.951;5840156.034;9404.087675;7.17238145
18249;427058.951;5840156.034;9404.087675;7.17236268
18250;427098.951;5840156.034;9404.087675;7.17266222
18251;427138.951;5840156.034;9404.087675;7.17322818
18252;427178.951;5840156.034;9404.087675;7.17394658
18253;427218.951;5840156.034;9404.087675;7.17471328
18254;427258.951;5840156.034;9404.087675;7.17547633
18255;427298.951;5840156.034;9404.087675;7.17619671
18256;427338.951;5840156.034;9404.087675;7.17684101
18257;427378.951;5840156.034;9404.087675;7.17739566
18259;426218.951;5840196.034;9404.087675;7.17725354
18260;426258.951;5840196.034;9404.087675;7.17307195
